회차,상호명,구분,소재지
1064,나래복권,반자동,충북 충주시  충원대로 952 1층
1064,동해복권방,수동,강원 강릉시 하평길 40
1064,작은신부,자동,충남 서산시 구진로 6
1064,정원복권방,자동,서울 도봉구 도봉로 468 1층 101-3호
1064,대구상회,반자동,서울 마포구 토정로31길 51
1064,한아름 복권판매점,자동,경기 광주시 광동로 50
1064,용꿈돼지꿈,반자동,서울 송파구 성내천로6길 3
1064,로또명당인주점,자동,충남 아산시 서해로 519-2
1064,가로매점,수동,서울 종로구  종로 186 우리은행 우리은행앞 가판
1064,금강산로또,수동,강원 양구군 춘양로 2888 1층
1064,대박로또,자동,경기 부천시 중동로420번길 6 103호
1064,복권천국,반자동,대구 동구 화랑로 419
1064,태인(금돼지) 복권,수동,경기 성남시 분당구 돌마로 85 제105호(금곡동 동양프라자)
1064,동행복권,자동,경남 사천시 중앙로 182-1
1064,왕대박복권편의점,수동,인천 부평구 동수천로 108 1층
1065,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
1065,필승로또복권판매점,수동,경북 상주시 왕산로 349 1층
1065,NBA(엔비에이),자동,인천 중구 신도시남로142번길 6 1동 1층 128호
1065,로또명당가두판매점,자동,경기 안양시 동안구 경수대로 848-2
1065,로또명당인주점,자동,충남 아산시 서해로 519-2
1065,영화유통(1등복권방),자동,울산 남구 신정로 19 삼성아파트 상가 204-101
1065,영웅기획,수동,광주 남구 독립로 77
1065,가판100호,반자동,서울 중구 을지로 115-1
1065,서원탑훼미리마트복권방,수동,부산 기장군 차성로344번길 38
1065,복권명당동천점,자동,경북 경주시 동천로 64-1
1065,로또1등판매점,자동,경기 화성시 초록로 20-3 101호
1065,나눔로또,자동,세종   운주산로 1164 2동
1065,행운복권방,자동,경기 수원시 영통구 반달로7번길 40 평익칼라스위트110호
1065,용인로또복권방,자동,경기 용인시 처인구 백옥대로 2076-1
1066,로또킹,수동,서울 영등포구 영중로 2 1층(영등포동3가)
1066,명당,자동,경남 진주시 동부로 1356 1층 일부호
1066,동행복권 시청점,자동,전남 광양시 행정2길 2
1066,프림,수동,경기 평택시 서해로 1402 GS편의점 내
1066,굳프렌즈일산현대-24시편의점,자동,경기 고양시 일산서구 일청로 40-1 1층
1066,로또복권4공단점,자동,경북 구미시 첨단기업1로 18
1066,복권판매점,반자동,경남 고성군 남포로 62 2동 101호(덕성아파트)
1066,SoundWave,자동,경기 광명시  오리로 956
1066,푸시케,자동,경기 구리시  경춘로 223 CU구리명동점 내
1066,일등복권방,자동,충남 아산시 음봉로 307 101호 CU편의점
1066,산호 복권방,수동,경남 창원시 마산합포구 합포로 126-1 1층
1066,봄동로또,자동,대구 수성구 지범로 252 지하1층상가
1066,탑로또,자동,경남 거제시 거제중앙로 1787 서원탑훼밀리마트고현점 내(계룡온천옆)
1066,복터진날,자동,경기 안성시 진사길 31 우림아파트상가 B-03호
1066,외동복권,자동,경남 김해시 동남로49번길 83 GS25 김해대동점
1067,로또복권맥,수동,전남 여수시 여문1로 52
1067,로또명당인주점,수동,충남 아산시 서해로 519-2
1067,가판14호,수동,서울 중구 퇴계로 37
1067,로또판매점,자동,경남 창원시 마산합포구 문화북1길 37 1층
1067,동해복권전문점,수동,강원 동해시 발한로 226-1
1067,세종로또방,자동,세종   용포로 32
1067,오창돼지토토,자동,충북 청주시 청원구 2산단3로 12 101호
1067,복조리복권방,수동,전북 장수군 장계천변길 55-4
1067,오케이상사,수동,서울 서초구  신반포로 176 센트럴시티내100호매점
1067,로또.토토.블루베리,자동,경기 평택시 안현로서6길 7 105호
1067,한남마트 왔다복권,수동,충남 천안시 서북구 서부16길 9
1067,로또매점,수동,충남 당진시 송산로 723
1067,사당명당 복권방,자동,서울 동작구 동작대로7길 74 1층 103호
1068,노다지복권방진월점,자동,광주 남구 서문대로 649 1층2호
1068,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
1068,이마트24시 R신대부적점,수동,경북 경산시 대학로 386 1층
1068,복권명가,자동,강원 동해시 송정로 47-1 102호
1068,대박로또,수동,울산 남구 번영로75번길 38
1068,화랑로또판매점,자동,경기 화성시 푸른들판로 660
1068,인동상회,자동,서울 노원구 한글비석로 396 벽산아파트상가108-116
1068,복권방,자동,부산 사하구 장림번영로 25
1068,로또스튜디오,자동,충북 청주시 청원구 사뜸로 48-1 1층
1068,씨유석촌역점복권점,자동,서울 송파구 송파대로 408 하림빌딩 1층
1068,문화럭키 판매점,자동,충북 충주시 사직로 257-1 1층 2호
1068,로또통신,자동,경남 김해시 함박로101번길 22 삼우빌딩104호 복권판매점
1068,진우행운복권방,자동,경기 광주시 도척로 327 1층
1068,버스가판대,수동,경기 성남시 중원구 성남대로 1144
1068,동아슈퍼,자동,서울 노원구 노원로 522 9단지유치원104호
1068,일등복권편의점,자동,대구 달서구 대명천로 220 1층
1068,서현로또,자동,경기 성남시 분당구 분당로53번길 21 122호
1068,인터넷 복권판매사이트,반자동,동행복권(dhlottery.co.kr)
1069,천하명당복권전문점,자동,광주 광산구 사암로216번길 10-9
1069,행복로또,자동,서울 마포구  마포대로 173 마포현대하이엘 101호
1069,행운의집,자동,서울 광진구 능동로19길 7
1069,태양로또복권,수동,경기 군포시 송부로96번길 13 상가동 104호(도마교동 금강펜테리움센트럴파크)
1069,주택복권방,자동,경기 용인시 수지구 풍덕천로 144-1 103호
1069,시민슈퍼,자동,충남 서산시 문화로 51
1069,대박스타,자동,인천 미추홀구 경인로 348 1층
1069,공항상회로또판매점,수동,부산 강서구 평강로 185-1
1069,태양정보통신,자동,경기 광주시 고불로 56 상가1층
1069,복권천국,수동,부산 서구 구덕로 207-1
1069,대박찬스,자동,전북 군산시 칠성로 164
1069,세븐일레븐 성주대교점,수동,경북 성주군 소학2길 34 1층 세븐일레븐 편의점
1069,노다지복권,수동,강원 횡성군 문정로 52
1069,로또대박,반자동,경기 부천시 석천로177번길 11 1층 105호
1070,잘찍어로또방,자동,경기 평택시 안현로서5길 64
1070,황금코끼리로또점,자동,부산 북구 금곡대로 318
1070,진양상회,자동,경북 영주시 선비로 68
1070,일등로또판매점,자동,경기 파주시  교하로 1417
1070,복권나라,수동,서울 관악구 남부순환로 1739-9
1070,행복,자동,경기 하남시 덕풍동로 111-21 105호
1070,무지개로또복권,자동,경남 양산시 덕계2길 17 좌측 복권판매점
1070,세진전자통신,자동,대구 서구 서대구로 156
1070,성진마트,자동,경기 부천시 오정구 수도로 121 105호
1070,복드림 복권방,자동,부산 북구 기찰로 155 (덕천동)
1070,대박로또방,자동,전북 장수군 장천로 170
1070,세븐일레븐 가야한신점,자동,부산 부산진구 가야대로589번길 3 1층
1070,왕대박 나눔로또645,자동,경북 경주시 금성로 334 1층 중앙점포
1070,나나복권,수동,부산 영도구  남항로 22 1층
1071,종합가판점,자동,서울 동대문구 왕산로40길 6 건물 앞쪽 가판점 청량리역 5번출구 앞쪽
1071,미금헤리츠점,자동,경기 성남시 분당구 성남대로 151 엠코헤리츠 1층110호
1071,돈벼락 하단점,자동,부산 사하구 낙동남로 1401-1
1071,대박명당,자동,경기 양주시 옥정동로5길 6
1071,D-마트 담배,자동,강원 속초시 조양상가길 25 롯데마트속초점 1층 복권판매점
1072,정원로또,자동,경북 경주시 구부랑길 42 에이동(남쪽 끝편2번째상가)(안강읍)
1072,복권천국,수동,인천 부평구 평천로 306 양영빌딩1층
1072,왕대박복권방,자동,경북 문경시 중앙로 15
1072,대박로또방,수동,인천 미추홀구 낙섬서로 46
1072,사당역14번출구로또판매점,자동,서울 서초구 방배천로2길 10 1층 남쪽상가(방배동)
1072,돌하르방복권,자동,제주 서귀포시 태평로353번길 9
1072,버스카드충전소,자동,서울 서초구 신반포로 205 6동쇼핑앞
1072,인제복권방,수동,강원 인제군 비봉로 11-1
1072,천하명당복권방,자동,경기 수원시 팔달구 매산로 2
1072,터미널복권방,자동,전북 정읍시 연지8길 6
1072,천하명당,자동,경남 창원시 의창구 읍성로 70 1층 4호25호
1072,명당골복권방,자동,경기 수원시 권선구 동수원로242번길 15 104호
1073,로또명당 신마산점,자동,경남 창원시 마산합포구 문화동7길 3 1층
1073,로또명당인주점,자동,충남 아산시 서해로 519-2
1073,노다지복권방,자동,충북 음성군 장감로 161-1 1층복권방
1073,영광정보통신,수동,서울 성북구 화랑로 92 1층 우측1호
1073,777천하명당,자동,충남 서천군 충절로 54
1073,지에스25 계산브래뉴점,자동,인천 계양구 계양대로 215 1층 107호
1073,주인공,자동,인천 서구 원당대로 853 1층
1073,인터넷 복권판매사이트,수동,동행복권(dhlottery.co.kr)
1073,청룡로또판매점,자동,충남 당진시 청룡길 159 용기빌딩
1073,지에스25 월성파크,자동,대구 달서구 상원로 195 GS25월성파크점
1073,알리바이,자동,광주 광산구 수등로 253 1층 알리바이
1074,로그인편의점,수동,서울 성동구 천호대로 430 103호 로그인편의점
1074,노다지복권,자동,강원 횡성군 문정로 52
1074,로또명가,자동,세종   새내로 84
1074,행운로또,자동,울산 남구 대공원로 95
1074,문구백화점,자동,경기 광주시 중앙로 120
1074,콕콕로또명당옥천점,자동,충북 옥천군 서대구일로 265-19 옥천하휴게소
1074,노다지복권방,자동,경남 창녕군 명덕로 49
1074,인터넷 복권판매사이트,자동,동행복권(dhlottery.co.kr)
1074,대동도기상사,자동,경북 영천시 금완로 30
1074,또로또,자동,울산 남구 신정로68번길 47
1074,제일복권,자동,인천 동구 송림로162번길 10 B107
1074,나눔로또 판교역점,자동,경기 성남시 분당구 대왕판교로606번길 39 107호
1075,로또명당(유가테크노점),자동,대구 달성군 테크노상업로 108 1동 1층 114호(테크노에이스)
1075,완산로또방,자동,경북 영천시 역전로 21-1
1075,복권왕국,자동,충북 제천시 풍양로 108 지하145
1075,케이케이물류,자동,경기 수원시 팔달구 동말로 60
1075,다니엘사,자동,경기 안산시 단원구 원선1로 38 101호
1075,GS25(덕산제일점),자동,경남 창원시 진해구 충장로 505
1075,스파,자동,서울 노원구 동일로 1493 주공10단지종합상가111
1075,오늘로또복권판매점,자동,서울 동대문구 한천로 133 건물우측기준 2번째점포 복권방
1075,대박복권,자동,인천 부평구 경인로 973
1076,대운,수동,경기 김포시 대명항로 209
1076,금강복권,수동,경기 김포시 율생로 3
1076,복권마을,자동,서울 구로구 구로동로 72
1076,왕대박 복권방,반자동,전남 나주시 문화로 226 1층 102호(빛가람동 키움해피라움2차)
1076,1등로또방,자동,광주 동구 중앙로 249-2
1076,영광생활유통,자동,서울 금천구 범안로 1186
1076,로터리편의마트,자동,경북 포항시 북구 서동로 85 육거리
1076,돈벼락맞는곳,수동,부산 기장군 읍내로 109
1076,대박복권판매점,자동,경기 고양시 덕양구 용현로 3 106호
1077,복권닷컴,수동,강원 양양군 양양로 62
1077,좋은날 복권방,수동,전북 남원시 의총로 78
1077,현대장미슈퍼,자동,전북 익산시 동서로61길 41 어양동 현대A 상가동 108호
1077,최강복권&아이스크림,자동,경기 고양시 덕양구 삼송로 176-1
1077,로또복권애니타임점,자동,경북 구미시 인동중앙로11길 24 애니타임편의점 내
1077,옥좌로또점,수동,경북 경주시 내외로 10 좌측4번째상가
1078,우리은행금호동지점앞가판,자동,서울 성동구 장터길 46
1078,복권명당(이마트24 온천대로점),자동,충남 아산시 곡교천로 161 101호
1078,제철로또대리점,자동,전남 광양시 광장로 125 시티프라자A동116호
1078,코리아25시,자동,경북 구미시 형곡동로 115
1078,훼미리마트,자동,경기 포천시 중앙로 148 신읍동
1078,피씨마트,자동,전북 군산시 경기장로 20
1078,대박이네,수동,광주 동구 제봉로 84
1078,복돼지복권방,자동,경기 화성시 3.1만세로 43
1078,로또 명당 가판점,자동,서울 금천구 남부순환로 1390 가판
1078,청룡마트,반자동,충남 천안시 동남구 풍세로 1010-31 현대아파트상가B-102호
1078,골든 메가 복권판매점,자동,서울 동작구 동작대로 89 1층
1078,지에스(GS)25 진동에이스점,자동,경남 창원시 마산합포구 신서촌1길 49 1층 GS편의점내
1079,인터넷 복권판매사이트,자동,동행복권(dhlottery.co.kr)
1079,1등로또,수동,경기 오산시 수청로 30 108호
1079,복권백화점,수동,경기 파주시 평화로 70
1079,신영슈퍼,수동,서울 강남구 광평로51길 27 삼익아파트상가101호
